Index;Price;Host Since;Host Response Rate;Host Verifications;Neighbourhood Group Cleansed;Longitude;Room Type;Accommodates;Bathrooms;Bedrooms;Amenities;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 30;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count;Reviews per Month;Features
848;20.0;5;96.04274307186472;2;64.56904097353802;-3.6966911767537423;32.38965911831498;1;2.0;1.0;10;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
5018;55.0;4;100.0;6;64.56904097353802;-3.7023544851519103;80.1381671466533;2;1.0;0.0;19;150.0;25.0;2;0;4;28;99.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;5.38;5
4087;60.0;6;82.0;3;64.56904097353802;-3.6964235098699016;80.1381671466533;2;1.0;1.0;10;0.0;40.0;1;0;11;2;90.0;10.0;10.0;9.0;10.0;10.0;10.0;58.728428701180746;1.0;0.61;2
11541;60.0;5;100.0;5;44.16263736263736;-3.6966888575555488;80.1381671466533;4;1.0;2.0;16;0.0;0.0;1;0;2;47;97.0;10.0;10.0;10.0;10.0;9.0;10.0;58.728428701180746;2.0;3.07;5
14486;86.0;5;90.0;5;64.56904097353802;-3.7033117628821337;80.1381671466533;7;1.0;3.0;14;350.0;70.0;5;6;6;76;88.0;9.0;9.0;9.0;9.0;9.0;9.0;65.22549019607843;1.0;3.9;4
13374;35.0;5;96.04274307186472;4;66.66331658291458;-3.680833815265456;32.38965911831498;2;1.0;1.0;15;0.0;0.0;1;0;0;1;80.0;8.0;10.0;8.0;8.0;10.0;6.0;50.39969226382209;1.0;0.06;2
6131;36.0;6;100.0;5;64.56904097353802;-3.708340911753629;32.38965911831498;2;1.0;1.0;11;0.0;0.0;1;0;20;4;80.0;9.0;9.0;9.0;8.0;8.0;7.0;50.39969226382209;8.0;0.95;4
14425;70.0;4;100.0;6;64.56904097353802;-3.704060062177609;80.1381671466533;4;1.0;2.0;20;0.0;0.0;1;0;1;76;91.0;10.0;9.0;10.0;10.0;9.0;9.0;50.39969226382209;2.0;7.84;4
7159;69.0;6;86.0;5;59.78174928572369;-3.714072016965386;80.1381671466533;4;1.0;2.0;17;0.0;15.0;2;10;16;12;87.0;9.0;9.0;9.0;9.0;10.0;8.0;65.22549019607843;10.0;0.49;3
13460;31.0;3;96.04274307186472;6;64.56904097353802;-3.706408299722488;32.38965911831498;1;3.0;1.0;9;200.0;30.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;26.0;2.1509986225895266;4
9065;95.0;6;100.0;5;59.78174928572369;-3.729999043143154;80.1381671466533;6;1.0;3.0;16;0.0;25.0;4;20;4;12;93.0;9.0;9.0;10.0;9.0;8.0;9.0;65.22549019607843;5.0;0.57;4
8703;55.0;5;100.0;6;64.56904097353802;-3.696942164999159;32.38965911831498;2;1.0;1.0;19;250.0;10.0;1;0;9;7;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;1.36;4
10846;80.0;8;100.0;4;64.56904097353802;-3.712045753194032;80.1381671466533;4;2.0;1.0;12;200.0;40.0;2;20;0;16;91.0;10.0;10.0;8.0;9.0;10.0;9.0;65.22549019607843;40.0;0.6;5
4206;30.0;5;100.0;4;64.56904097353802;-3.703950126095138;32.38965911831498;2;1.0;1.0;13;0.0;8.0;1;10;5;4;95.0;10.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;2.14;4
5171;30.0;8;100.0;5;47.468992248062015;-3.706716394357736;32.38965911831498;2;1.0;1.0;8;80.0;20.0;1;10;30;9;91.0;9.0;9.0;10.0;10.0;8.0;9.0;65.22549019607843;3.0;0.17;4
5405;73.0;7;100.0;4;64.56904097353802;-3.7000011009765976;80.1381671466533;4;1.0;1.0;17;100.0;0.0;2;15;0;73;92.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;1.0;1.57;4
2535;54.0;5;100.0;4;68.8821138211382;-3.678947398803248;80.1381671466533;5;1.0;2.0;11;0.0;0.0;2;13;8;72;88.0;9.0;9.0;9.0;9.0;10.0;9.0;50.39969226382209;2.0;4.18;5
11928;55.0;4;100.0;3;60.31679389312977;-3.6948376118939086;80.1381671466533;1;1.0;1.0;22;0.0;14.0;1;0;7;17;93.0;9.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;1.85;4
1822;30.0;5;50.0;5;31.047619047619047;-3.612667176591221;32.38965911831498;2;1.0;1.0;17;250.0;0.0;1;0;6;4;75.0;8.0;10.0;9.0;8.0;8.0;9.0;58.728428701180746;2.0;0.38;4
12802;42.0;5;96.0;4;64.56904097353802;-3.6955739565452403;32.38965911831498;6;1.0;1.0;13;0.0;0.0;2;15;21;7;77.0;8.0;8.0;9.0;8.0;10.0;7.0;65.22549019607843;8.0;0.32;4
14374;40.0;5;100.0;4;64.56904097353802;-3.7054006366993115;32.38965911831498;2;1.0;1.0;12;120.0;30.0;1;15;23;2;100.0;10.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;2.0;0.11;3
8142;55.0;6;100.0;4;64.56904097353802;-3.7001423465345216;80.1381671466533;4;1.0;1.0;17;0.0;20.0;2;17;3;27;99.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;3.0;4.13;5
12506;85.0;9;100.0;7;35.191964285714285;-3.7321511156632057;80.1381671466533;6;1.0;3.0;25;0.0;45.0;2;0;9;86;88.0;9.0;9.0;9.0;9.0;8.0;9.0;50.39969226382209;1.0;1.29;4
10672;24.0;5;100.0;5;47.468992248062015;-3.7028233178118666;32.38965911831498;2;2.0;1.0;13;0.0;0.0;1;0;0;22;96.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;4.0;1.76;6
6370;28.0;3;100.0;6;46.98039215686274;-3.5864703473872583;32.38965911831498;2;1.0;1.0;24;0.0;0.0;1;6;4;39;99.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;17.21;5
9529;42.0;4;100.0;3;66.66331658291458;-3.6761665944384934;80.1381671466533;3;1.0;1.0;12;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;4.0;2.1509986225895266;2
7471;55.0;6;90.0;5;74.76748971193416;-3.672115809805207;80.1381671466533;5;2.0;3.0;21;0.0;0.0;1;0;0;36;87.0;9.0;7.0;10.0;9.0;9.0;9.0;58.728428701180746;1.0;3.42;5
7191;75.0;6;100.0;5;34.44303797468354;-3.760359717696165;80.1381671466533;6;1.0;2.0;15;0.0;25.0;2;10;10;9;85.0;10.0;10.0;9.0;10.0;9.0;9.0;65.22549019607843;5.0;0.33;4
2073;95.0;7;100.0;5;64.56904097353802;-3.696280790479464;80.1381671466533;5;1.0;2.0;24;100.0;30.0;2;15;5;67;96.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;4.0;3.06;4
2173;50.0;7;98.0;4;64.56904097353802;-3.6977989794226116;80.1381671466533;2;1.0;0.0;13;200.0;19.0;1;0;5;67;82.0;9.0;9.0;9.0;9.0;9.0;9.0;65.22549019607843;12.0;2.42;4
3935;30.0;4;100.0;3;45.655913978494624;-3.7347538934393234;32.38965911831498;2;1.5;1.0;19;0.0;0.0;1;0;27;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;1.35;4
7481;50.0;3;100.0;2;74.76748971193416;-3.677622987285254;80.1381671466533;3;1.0;1.0;12;0.0;20.0;1;0;13;3;80.0;8.0;10.0;9.0;10.0;9.0;8.0;58.728428701180746;1.0;1.84;4
6402;25.0;8;100.0;6;64.56904097353802;-3.714400019440645;32.38965911831498;2;1.0;1.0;15;0.0;0.0;1;20;30;4;90.0;9.0;9.0;10.0;9.0;10.0;9.0;58.728428701180746;1.0;0.24;3
8680;25.0;5;50.0;3;64.56904097353802;-3.716506972638076;32.38965911831498;2;2.0;1.0;10;200.0;0.0;1;0;0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;38.0;0.13;3
13038;35.0;4;100.0;6;60.31679389312977;-3.7160670910856792;25.857142857142858;2;6.0;1.0;16;0.0;0.0;1;35;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;7.0;2.1509986225895266;4
11697;90.0;4;100.0;3;64.56904097353802;-3.708072286127965;80.1381671466533;4;1.0;1.0;15;150.0;35.0;3;10;16;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;5.0;1.0;4
2573;55.0;7;100.0;3;47.468992248062015;-3.7048063013099033;80.1381671466533;5;1.0;2.0;10;0.0;20.0;4;8;2;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;4.0;2.1509986225895266;3
5240;17.0;4;100.0;4;35.191964285714285;-3.743888129926324;32.38965911831498;2;1.0;1.0;21;0.0;10.0;1;10;16;1;100.0;10.0;10.0;10.0;10.0;10.0;8.0;58.728428701180746;1.0;0.75;2
11181;183.0;5;100.0;3;64.56904097353802;-3.7081190036541085;80.1381671466533;8;2.0;3.0;13;100.0;35.0;5;0;8;30;94.0;9.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;21.0;1.57;4
3224;22.0;5;96.04274307186472;5;66.66331658291458;-3.669815851491309;32.38965911831498;1;1.5;1.0;22;0.0;0.0;1;0;0;3;90.0;10.0;9.0;10.0;10.0;10.0;9.0;50.39969226382209;1.0;0.28;3
13519;30.0;4;96.04274307186472;2;74.76748971193416;-3.663296115161809;80.1381671466533;2;1.0;1.0;1;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
11230;40.0;5;96.04274307186472;3;60.31679389312977;-3.709608855405056;32.38965911831498;1;1.0;1.0;14;0.0;0.0;1;0;20;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
1381;80.0;4;96.04274307186472;2;64.56904097353802;-3.700127223402799;32.38965911831498;2;1.0;1.0;10;200.0;40.0;1;50;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;4
11079;30.0;6;100.0;4;64.56904097353802;-3.6998066972720975;32.38965911831498;2;0.5;1.0;7;0.0;10.0;1;10;0;68;94.0;9.0;9.0;10.0;10.0;10.0;9.0;65.22549019607843;5.0;2.09;5
516;38.0;6;64.0;5;64.56904097353802;-3.7048925782540696;32.38965911831498;4;2.0;5.0;16;94.0;9.0;2;19;22;9;82.0;9.0;7.0;9.0;10.0;10.0;8.0;65.22549019607843;2.0;2.14;3
7383;60.0;4;100.0;5;64.56904097353802;-3.7028230282756414;80.1381671466533;4;1.0;1.0;9;100.0;40.0;2;20;5;9;91.0;9.0;9.0;8.0;10.0;10.0;9.0;65.22549019607843;8.0;2.7;3
6763;35.0;8;90.0;6;35.503937007874015;-3.6678353673924615;80.1381671466533;4;1.0;1.0;13;0.0;40.0;2;20;2;5;92.0;10.0;10.0;10.0;10.0;8.0;10.0;58.728428701180746;1.0;0.52;4
11734;95.0;8;100.0;4;66.66331658291458;-3.6730071884727233;80.1381671466533;6;1.5;3.0;17;200.0;60.0;5;25;18;4;85.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.1;4
10330;60.0;5;100.0;5;64.56904097353802;-3.705144979629012;80.1381671466533;4;1.0;1.0;16;150.0;25.0;2;20;3;16;99.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;5.0;5.71;4
3727;70.0;8;100.0;4;34.44303797468354;-3.7265347021883453;80.1381671466533;2;1.0;1.0;17;300.0;70.0;1;0;0;6;87.0;9.0;9.0;10.0;9.0;8.0;8.0;65.22549019607843;1.0;0.43;4
7309;65.0;5;100.0;4;64.56904097353802;-3.700864193352561;80.1381671466533;3;1.0;0.0;22;150.0;30.0;2;20;7;54;99.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;3.42;4
